capture_sequence,exchange_ts,exchange_ts_ms,local_receive_ts,monotonic_ns,venue_symbol,symbol,side,level,price,size,best_bid,best_ask,spread_bps,bid_depth_notional,ask_depth_notional,liquidation_orders,order_count,source_record_id
1,2026-06-20T17:36:39.756000Z,1781976999756,2026-06-20T17:36:39Z,1604555667242045,BTC-USDT-SWAP,BTCUSDT,ask,40,63774.9,0.01,63767.8,63767.9,0.015681883582172644,111720239.19399999,81735602.972,0,1,okx-aligned-book:BTC-USDT-SWAP:1:1781976999756:ask:40
1,2026-06-20T17:36:39.756000Z,1781976999756,2026-06-20T17:36:39Z,1604555667242045,BTC-USDT-SWAP,BTCUSDT,ask,41,63775,1.83,63767.8,63767.9,0.015681883582172644,111720239.19399999,81735602.972,0,7,okx-aligned-book:BTC-USDT-SWAP:1:1781976999756:ask:41
1,2026-06-20T17:36:39.756000Z,1781976999756,2026-06-20T17:36:39Z,1604555667242045,BTC-USDT-SWAP,BTCUSDT,ask,42,63775.2,0.07,63767.8,63767.9,0.015681883582172644,111720239.19399999,81735602.972,0,1,okx-aligned-book:BTC-USDT-SWAP:1:1781976999756:ask:42
1,2026-06-20T17:36:39.756000Z,1781976999756,2026-06-20T17:36:39Z,1604555667242045,BTC-USDT-SWAP,BTCUSDT,ask,43,63775.3,0.02,63767.8,63767.9,0.015681883582172644,111720239.19399999,81735602.972,0,2,okx-aligned-book:BTC-USDT-SWAP:1:1781976999756:ask:43
1,2026-06-20T17:36:39.756000Z,1781976999756,2026-06-20T17:36:39Z,1604555667242045,BTC-USDT-SWAP,BTCUSDT,ask,44,63775.4,1,63767.8,63767.9,0.015681883582172644,111720239.19399999,81735602.972,0,2,okx-aligned-book:BTC-USDT-SWAP:1:1781976999756:ask:44
1,2026-06-20T17:36:39.756000Z,1781976999756,2026-06-20T17:36:39Z,1604555667242045,BTC-USDT-SWAP,BTCUSDT,ask,45,63775.5,0.02,63767.8,63767.9,0.015681883582172644,111720239.19399999,81735602.972,0,1,okx-aligned-book:BTC-USDT-SWAP:1:1781976999756:ask:45
1,2026-06-20T17:36:39.756000Z,1781976999756,2026-06-20T17:36:39Z,1604555667242045,BTC-USDT-SWAP,BTCUSDT,ask,46,63775.6,104.41,63767.8,63767.9,0.015681883582172644,111720239.19399999,81735602.972,0,4,okx-aligned-book:BTC-USDT-SWAP:1:1781976999756:ask:46
1,2026-06-20T17:36:39.756000Z,1781976999756,2026-06-20T17:36:39Z,1604555667242045,BTC-USDT-SWAP,BTCUSDT,ask,47,63775.7,16,63767.8,63767.9,0.015681883582172644,111720239.19399999,81735602.972,0,1,okx-aligned-book:BTC-USDT-SWAP:1:1781976999756:ask:47
1,2026-06-20T17:36:39.756000Z,1781976999756,2026-06-20T17:36:39Z,1604555667242045,BTC-USDT-SWAP,BTCUSDT,ask,48,63775.8,90.85,63767.8,63767.9,0.015681883582172644,111720239.19399999,81735602.972,0,4,okx-aligned-book:BTC-USDT-SWAP:1:1781976999756:ask:48
1,2026-06-20T17:36:39.756000Z,1781976999756,2026-06-20T17:36:39Z,1604555667242045,BTC-USDT-SWAP,BTCUSDT,ask,49,63775.9,0.01,63767.8,63767.9,0.015681883582172644,111720239.19399999,81735602.972,0,1,okx-aligned-book:BTC-USDT-SWAP:1:1781976999756:ask:49
1,2026-06-20T17:36:39.756000Z,1781976999756,2026-06-20T17:36:39Z,1604555667242045,BTC-USDT-SWAP,BTCUSDT,ask,50,63776,0.03,63767.8,63767.9,0.015681883582172644,111720239.19399999,81735602.972,0,3,okx-aligned-book:BTC-USDT-SWAP:1:1781976999756:ask:50
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,1,63770,1094.25,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,49,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:1
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,2,63769.9,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:2
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,3,63769.4,0.02,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:3
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,4,63769.3,1.57,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:4
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,5,63768.7,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:5
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,6,63768.5,0.02,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:6
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,7,63768.4,0.5,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:7
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,8,63768.2,0.03,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:8
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,9,63768.1,64.26,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,4,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:9
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,10,63768,37.67,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:10
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,11,63767.9,141.2,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,4,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:11
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,12,63767.8,58.13,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,6,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:12
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,13,63767.6,1.57,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:13
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,14,63767.3,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:14
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,15,63767.2,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:15
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,16,63767.1,1.57,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:16
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,17,63767,0.02,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:17
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,18,63766.6,1.58,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:18
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,19,63766.5,0.03,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,3,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:19
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,20,63766.1,168.79,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:20
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,21,63766,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:21
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,22,63765.9,50.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:22
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,23,63765.8,50,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:23
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,24,63765.7,50,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:24
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,25,63765.6,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:25
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,26,63765.4,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:26
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,27,63764.9,0.32,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:27
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,28,63764.7,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:28
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,29,63764.5,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:29
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,30,63764.4,150,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:30
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,31,63763.9,407.89,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,4,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:31
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,32,63763.6,0.32,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:32
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,33,63763.4,0.02,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:33
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,34,63763.3,1.58,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:34
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,35,63762.9,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:35
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,36,63762.8,37.68,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,3,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:36
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,37,63762.7,85.5,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:37
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,38,63762.6,1.57,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:38
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,39,63762.5,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:39
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,40,63762.2,67.44,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:40
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,41,63762.1,0.02,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:41
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,42,63762,62.78,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,3,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:42
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,43,63761.9,72.3,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:43
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,44,63761.8,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:44
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,45,63761.7,1.57,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:45
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,46,63761.5,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:46
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,47,63761.4,0.3,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:47
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,48,63761.3,84.52,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:48
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,49,63761.2,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:49
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,bid,50,63761,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:bid:50
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,1,63770.1,420.58,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,14,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:1
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,2,63770.2,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:2
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,3,63770.3,1.47,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:3
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,4,63770.5,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:4
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,5,63770.6,6.14,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,3,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:5
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,6,63770.7,20,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:6
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,7,63770.8,0.16,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:7
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,8,63771.2,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:8
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,9,63771.4,0.02,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:9
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,10,63771.5,0.3,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:10
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,11,63771.6,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:11
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,12,63771.7,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:12
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,13,63771.8,0.02,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:13
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,14,63772,0.05,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:14
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,15,63772.1,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:15
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,16,63772.6,0.02,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:16
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,17,63772.7,0.03,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,3,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:17
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,18,63772.9,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:18
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,19,63773.1,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:19
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,20,63773.2,0.34,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,6,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:20
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,21,63773.6,0.27,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:21
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,22,63773.8,0.31,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:22
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,23,63774,0.02,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:23
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,24,63774.1,6.39,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,3,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:24
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,25,63774.2,16.67,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:25
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,26,63774.4,0.02,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,2,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:26
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,27,63774.5,0.02,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:27
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,28,63774.8,0.04,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,3,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:28
2,2026-06-20T17:36:40.556000Z,1781977000556,2026-06-20T17:36:40Z,1604556465538030,BTC-USDT-SWAP,BTCUSDT,ask,29,63774.9,0.01,63770.0,63770.1,0.015681342573597608,171863087.201,43576792.979,0,1,okx-aligned-book:BTC-USDT-SWAP:2:1781977000556:ask:29
